1,Calcium, 1.428, 0.31,10.5165E14,285.27
2,Calcium, 1.301, 1.72,10.5165E14,285.27
3,Calcium, 1.109, 3.80,10.5165E14,285.27
4,Calcium, 0.911, 6.04,10.5165E14,285.27
5,Calcium, 0.720, 8.13,10.5165E14,285.27
6,Calcium, 0.502, 10.53,10.5165E14,285.27
7,Calcium, 0.210, 13.72,10.5165E14,285.27
