1,Calcium, 2.028, 0.20,11.9573E14,250.89
2,Calcium, 1.779, 2.15,11.9573E14,250.89
3,Calcium, 1.521, 4.15,11.9573E14,250.89
4,Calcium, 1.199, 6.65,11.9573E14,250.89
5,Calcium, 0.959, 8.54,11.9573E14,250.89
6,Calcium, 0.700, 10.56,11.9573E14,250.89
7,Calcium, 0.330, 13.45,11.9573E14,250.89
