1,Calcium, 1.168, 0.40,9.8957E14,303.16
2,Calcium, 1.020, 2.43,9.8957E14,303.16
3,Calcium, 0.831, 4.95,9.8957E14,303.16
4,Calcium, 0.680, 6.96,9.8957E14,303.16
5,Calcium, 0.481, 9.62,9.8957E14,303.16
6,Calcium, 0.331, 11.62,9.8957E14,303.16
7,Calcium, 0.129, 14.30,9.8957E14,303.16
